,Brand,Model ,Generation  ,Modification (Engine) ,Start of production ,Powertrain Architecture ,Body type,Seats ,Doors ,Combined fuel consumption (WLTP) ,CO2 emissions (WLTP),Fuel Type ,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net) ,Maximum speed ,Emission standard ,Weight-to-power ratio ,Weight-to-torque ratio ,Battery voltage ,Battery location ,Electric motor power ,Power ,Power per litre ,Torque ,Engine layout ,Engine Model/Code ,Engine displacement ,Number of cylinders ,Engine configuration ,Cylinder Bore ,Piston Stroke ,Compression ratio ,Number of valves per cylinder ,Fuel injection system ,Engine aspiration ,Valvetrain  ,Engine oil capacity ,Engine oil specification ,Engine systems,Kerb Weight ,Max. weight ,Max load,Trunk (boot) space - minimum ,Fuel tank capacity ,Max. roof load ,Permitted trailer load with brakes (12%) ,Permitted trailer load without brakes ,Permitted towbar download ,Length ,Width ,Height ,Wheelbase ,Front track ,Rear (Back) track ,Ride height (ground clearance) ,Drag coefficient (Cd) ,Minimum turning circle (turning diameter) ,Drivetrain Architecture ,Drive wheel ,Number of gears and type of gearbox ,Front suspension ,Rear suspension ,Front brakes,Rear brakes,Assisting systems,Steering type ,Power steering ,Tires size,Wheel rims size,Battery technology ,Electric motor location ,All-electric range (WLTP),Average Energy consumption (WLTP) ,Electric motor Torque ,Gross battery capacity ,Max speed (electric) ,Recuperation output ,System power ,System torque ,Trunk (boot) space - maximum ,Fuel consumption (economy) - combined,CO2 emissions,Coolant ,End of production ,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - urban ,"CO2 emissions (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - urban (NEDC, WLTP equivalent) ",Front overhang ,Rear overhang ,Width including mirrors ,"Average Energy consumption (NEDC, WLTP equivalent) ",Permitted trailer load with brakes (8%) ,CO2 emissions (NEDC),Fuel consumption (economy) - combined (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - urban (NEDC) ,"All-electric range (NEDC, WLTP equivalent)",All-electric range (NEDC),Average Energy consumption (NEDC) ,Acceleration 0 - 60 mph ,Width with mirrors folded ,Maximum engine speed 
353,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",320d (177 Hp) ,2009 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,7.9 sec ,7.9 sec ,7.5 sec ,"230 km/h
						142.92 mph",Euro 5 ,"8.1 kg/Hp, 123.8 Hp/tonne ","4.1 kg/Nm, 244.8 Nm/tonne ",,,,177 Hp @ 4000 rpm. ,88.7 Hp/l ,"350 Nm @ 1750-3000 rpm.
						258.15 lb.-ft. @ 1750-3000 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1430 kg
					3152.61 lbs.","1950 kg
					4299.01 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","61 l
						16.11 US gal | 13.42 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.","144 mm
					5.67 in.",0.27 ,"11.0 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/55 R16 91V ,7J x 16 ,,,,,,,,,,,,"4.8 l/100 km
							49 US mpg58.85 UK mpg20.83 km/l",128 g/km ,"7.5 l
					7.93 US qt | 6.6 UK qt",2010 year ,"4.1 l/100 km
							57.37 US mpg68.9 UK mpg24.39 km/l","6 l/100 km
							39.2 US mpg47.08 UK mpg16.67 km/l",,,,,,,"1989 mm
					78.31 in.",,,,,,,,,,,,
354,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",318i (143 Hp) Steptronic ,2008 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,9.9 sec ,9.9 sec ,9.4 sec ,"210 km/h
						130.49 mph",Euro 4 ,"9.7 kg/Hp, 102.9 Hp/tonne ","7.3 kg/Nm, 136.7 Nm/tonne ",,,,143 Hp @ 6000 rpm. ,71.7 Hp/l ,"190 Nm @ 4250 rpm.
						140.14 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",N43B20A ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",12 ,4 ,Direct injection ,Naturally aspirated engine ,"DOHC, Double-VANOS ","4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,Start & Stop System,"1390 kg
					3064.43 lbs.","1910 kg
					4210.83 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal","75 kg
					165.35 lbs.","1400 kg
					3086.47 lbs.","695 kg
					1532.21 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.",,0.26 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission Steptronic ","Spring Strut, Transverse stabilizer ","Independent multi-link suspension, Transverse stabilizer ",Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 205/55 R16; 225/45 R17Rear wheel tires: 205/55 R16; 225/45 R17; 255/40 R17 ,Front wheel rims: 7J x 16; 8J x 17Rear wheel rims: 7J x 16; 8J x 17; 8.5J x 17 ,,,,,,,,,,,,,,"9.2 l
					9.72 US qt | 8.09 UK qt",2009 year ,,,,,,,"757 mm
					29.8 in.","1014 mm
					39.92 in.","1989 mm
					78.31 in.",,"1600 kg
					3527.4 lbs.",152 g/km ,"6.4 l/100 km
							36.75 US mpg44.14 UK mpg15.63 km/l","5.2 l/100 km
							45.23 US mpg54.32 UK mpg19.23 km/l","8.5 l/100 km
							27.67 US mpg33.23 UK mpg11.76 km/l",,,,,,
355,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",318i (143 Hp) ,2008 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,9.1 sec ,9.1 sec ,8.6 sec ,"210 km/h
						130.49 mph",Euro 4 ,"9.5 kg/Hp, 105.1 Hp/tonne ","7.2 kg/Nm, 139.7 Nm/tonne ",,,,143 Hp @ 6000 rpm. ,71.7 Hp/l ,"190 Nm @ 4250 rpm.
						140.14 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",N43B20A ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",12 ,4 ,Direct injection ,Naturally aspirated engine ,"DOHC, Double-VANOS ","4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,Start & Stop System,"1360 kg
					2998.29 lbs.","1880 kg
					4144.69 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal","75 kg
					165.35 lbs.","1250 kg
					2755.78 lbs.","695 kg
					1532.21 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.",,0.26 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ","Spring Strut, Transverse stabilizer ","Independent multi-link suspension, Transverse stabilizer ",Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 205/55 R16; 225/45 R17Rear wheel tires: 205/55 R16; 225/45 R17; 255/40 R17 ,Front wheel rims: 7J x 16; 8J x 17Rear wheel rims: 7J x 16; 8J x 17; 8.5J x 17 ,,,,,,,,,,,,,,"8.4 l
					8.88 US qt | 7.39 UK qt",2009 year ,,,,,,,"757 mm
					29.8 in.","1014 mm
					39.92 in.","1989 mm
					78.31 in.",,"1600 kg
					3527.4 lbs.",142 g/km ,"5.9 l/100 km
							39.87 US mpg47.88 UK mpg16.95 km/l","4.8 l/100 km
							49 US mpg58.85 UK mpg20.83 km/l","7.9 l/100 km
							29.77 US mpg35.76 UK mpg12.66 km/l",,,,,,
356,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",318d (143 Hp) Steptronic ,2009 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,9.4 sec ,9.4 sec ,8.9 sec ,"210 km/h
						130.49 mph",Euro 5 ,"10.1 kg/Hp, 99 Hp/tonne ","4.8 kg/Nm, 207.6 Nm/tonne ",,,,143 Hp @ 4000 rpm. ,71.7 Hp/l ,"300 Nm @ 1750-2500 rpm.
						221.27 lb.-ft. @ 1750-2500 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1445 kg
					3185.68 lbs.","1965 kg
					4332.08 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","61 l
						16.11 US gal | 13.42 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.","144 mm
					5.67 in.",0.27 ,"11.0 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/55 R16 91H ,7J x 16 ,,,,,,,,,,,,"5.6 l/100 km
							42 US mpg50.44 UK mpg17.86 km/l",148 g/km ,"7.9 l
					8.35 US qt | 6.95 UK qt",2010 year ,"4.6 l/100 km
							51.13 US mpg61.41 UK mpg21.74 km/l","7.3 l/100 km
							32.22 US mpg38.7 UK mpg13.7 km/l",,,,,,,"1989 mm
					78.31 in.",,,,,,,,,,,,
357,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",318d (143 Hp) ,2009 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,9.3 sec ,9.3 sec ,8.8 sec ,"210 km/h
						130.49 mph",Euro 5 ,"10 kg/Hp, 100 Hp/tonne ","4.8 kg/Nm, 209.8 Nm/tonne ",,,,143 Hp @ 4000 rpm. ,71.7 Hp/l ,"300 Nm @ 1750-2500 rpm.
						221.27 lb.-ft. @ 1750-2500 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1430 kg
					3152.61 lbs.","1950 kg
					4299.01 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","61 l
						16.11 US gal | 13.42 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.","144 mm
					5.67 in.",0.27 ,"11.0 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/55 R16 91H ,7J x 16 ,,,,,,,,,,,,"4.7 l/100 km
							50.05 US mpg60.1 UK mpg21.28 km/l",123 g/km ,"7.5 l
					7.93 US qt | 6.6 UK qt",2010 year ,"4.1 l/100 km
							57.37 US mpg68.9 UK mpg24.39 km/l","5.7 l/100 km
							41.27 US mpg49.56 UK mpg17.54 km/l",,,,,,,"1989 mm
					78.31 in.",,,,,,,,,,,,
358,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",316i (122 Hp) ,2009 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,9.1 sec ,9.1 sec ,8.6 sec ,"210 km/h
						130.49 mph",Euro 4 ,"11.6 kg/Hp, 85.9 Hp/tonne ","7.5 kg/Nm, 133.8 Nm/tonne ",,,,122 Hp ,76.3 Hp/l ,"190 Nm @ 4250 rpm.
						140.14 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",N45B16 ,"1599 cm3
97.58 cu. in.",4 ,Inline ,,,,4 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1420 kg
					3130.56 lbs.","1960 kg
					4321.06 lbs.","540 kg
					1190.5 lbs.",,"63 l
						16.64 US gal | 13.86 UK gal",,"1250 kg
					2755.78 lbs.",,,"4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.",,,,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",,,,,ABS (Anti-lock braking system) ,,,205/55 R16 91H ,,,,,,,,,,,,,"6.3 l/100 km
							37.34 US mpg44.84 UK mpg15.87 km/l",146 g/km ,"8.4 l
					8.88 US qt | 7.39 UK qt",2012 year ,,,,,,,,,,,,,,,,,,,,,
359,BMW,3 Series,"3 Series Sedan (E90 LCI, facelift 2008)",316d (115 Hp) ,2009 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,10.9 sec ,10.9 sec ,10.4 sec ,"202 km/h
						125.52 mph",Euro 5 ,"12.2 kg/Hp, 82.1 Hp/tonne ","5.4 kg/Nm, 185.7 Nm/tonne ",,,,115 Hp @ 4000 rpm. ,57.6 Hp/l ,"260 Nm @ 1750-2500 rpm.
						191.77 lb.-ft. @ 1750-2500 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1400 kg
					3086.47 lbs.","1920 kg
					4232.88 lbs.","520 kg
					1146.4 lbs.","460 l
					16.24 cu. ft.","61 l
						16.11 US gal | 13.42 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","695 kg
					1532.21 lbs.","75 kg
					165.35 lbs.","4531 mm
					178.39 in.","1817 mm
					71.54 in.","1421 mm
					55.94 in.","2760 mm
					108.66 in.","1506 mm
					59.29 in.","1535 mm
					60.43 in.","144 mm
					5.67 in.",0.27 ,"11.0 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/55 R16 91H ,7J x 16 ,,,,,,,,,,,,"4.5 l/100 km
							52.27 US mpg62.77 UK mpg22.22 km/l",118 g/km ,"7.5 l
					7.93 US qt | 6.6 UK qt",2011 year ,"4 l/100 km
							58.8 US mpg70.62 UK mpg25 km/l","5.4 l/100 km
							43.56 US mpg52.31 UK mpg18.52 km/l",,,,,,,"1989 mm
					78.31 in.",,,,,,,,,,,,
360,BMW,3 Series,3 Series Convertible (E93),335i (306 Hp) Steptronic ,2007 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,5.7 sec ,5.7 sec ,5.4 sec ,"250 km/h, Electronically limited
						155.34 mph",Euro 4 ,"5.7 kg/Hp, 174.9 Hp/tonne ","4.4 kg/Nm, 228.6 Nm/tonne ",,,,306 Hp @ 5800 rpm. ,102.7 Hp/l ,"400 Nm @ 1300-5000 rpm.
						295.02 lb.-ft. @ 1300-5000 rpm.","Front, Longitudinal ",N54B30 ,"2979 cm3
181.79 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","89.6 mm
					3.53 in.",10.2 ,4 ,Direct injection ,"Twin-Turbo, Intercooler ",DOHC ,"6.5 l
					6.87 US qt | 5.72 UK qt",Log in to see.,,"1750 kg
					3858.09 lbs.","2180 kg
					4806.08 lbs.","430 kg
					947.99 lbs.","210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,"1700 kg
					3747.86 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4580 mm
					180.31 in.","1782 mm
					70.16 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1507 mm
					59.33 in.","138 mm
					5.43 in.",0.31 ,"11 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission Steptronic ","Spring Strut, Transverse stabilizer ","Independent multi-link suspension, Transverse stabilizer ","Ventilated discs, 348x30 mm ","Ventilated discs, 336x22 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,Front wheel tires: 225/45 R17Rear wheel tires: 255/40 R17 ,Front wheel rims: 8J x 17Rear wheel rims: 8.5J x 17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","9.1 l/100 km
							25.85 US mpg31.04 UK mpg10.99 km/l",217 g/km ,"8.4 l
					8.88 US qt | 7.39 UK qt",2010 year ,"7 l/100 km
							33.6 US mpg40.35 UK mpg14.29 km/l","12.8 l/100 km
							18.38 US mpg22.07 UK mpg7.81 km/l",,,,,,,"1985 mm
					78.15 in.",,,,,,,,,,,,
361,BMW,3 Series,3 Series Convertible (E93),335i (306 Hp) ,2007 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,5.8 sec ,5.8 sec ,5.5 sec ,"250 km/h, Electronically limited
						155.34 mph",Euro 4 ,"5.7 kg/Hp, 176.4 Hp/tonne ","4.3 kg/Nm, 230.5 Nm/tonne ",,,,306 Hp @ 5800 rpm. ,102.7 Hp/l ,"400 Nm @ 1300-5000 rpm.
						295.02 lb.-ft. @ 1300-5000 rpm.","Front, Longitudinal ",N54B30 ,"2979 cm3
181.79 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","89.6 mm
					3.53 in.",10.2 ,4 ,Direct injection ,"Twin-Turbo, Intercooler ",DOHC ,"6.5 l
					6.87 US qt | 5.72 UK qt",Log in to see.,,"1735 kg
					3825.02 lbs.","2165 kg
					4773.01 lbs.","430 kg
					947.99 lbs.","210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,"1700 kg
					3747.86 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4580 mm
					180.31 in.","1782 mm
					70.16 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1507 mm
					59.33 in.","138 mm
					5.43 in.",0.31 ,"11 m
					36.09 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ","Spring Strut, Transverse stabilizer ","Independent multi-link suspension, Transverse stabilizer ","Ventilated discs, 348x30 mm ","Ventilated discs, 336x22 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,Front wheel tires: 225/45 R17Rear wheel tires: 255/40 R17 ,Front wheel rims: 8J x 17Rear wheel rims: 8.5J x 17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","9.5 l/100 km
							24.76 US mpg29.73 UK mpg10.53 km/l",226 g/km ,"8.2 l
					8.66 US qt | 7.21 UK qt",2010 year ,"7.1 l/100 km
							33.13 US mpg39.79 UK mpg14.08 km/l","13.6 l/100 km
							17.3 US mpg20.77 UK mpg7.35 km/l",,,,,,,"1985 mm
					78.15 in.",,,,,,,,,,,,
362,BMW,3 Series,3 Series Convertible (E93),330i (272 Hp) Automatic ,2007 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,6.5 sec ,6.5 sec ,6.2 sec ,"250 km/h
						155.34 mph",Euro 4 ,"6.5 kg/Hp, 152.8 Hp/tonne ","5.7 kg/Nm, 177 Nm/tonne ",,,,272 Hp @ 6650 rpm. ,90.8 Hp/l ,"315 Nm @ 2750 rpm.
						232.33 lb.-ft. @ 2750 rpm.","Front, Longitudinal ",N53B30A ,"2996 cm3
182.83 cu. in.",6 ,Inline ,"85 mm
					3.35 in.","88 mm
					3.46 in.",12 ,4 ,Direct injection ,Naturally aspirated engine ,,"6.5 l
					6.87 US qt | 5.72 UK qt",Log in to see.,,"1780 kg
					3924.23 lbs.","2135 kg
					4706.87 lbs.","355 kg
					782.64 lbs.","210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,,,,"4580 mm
					180.31 in.","1982 mm
					78.03 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1513 mm
					59.57 in.","138 mm
					5.43 in.",0.28 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission ",Coil spring ,Coil spring ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,225/45 R17 ,8J x 17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","7.8 l/100 km
							30.16 US mpg36.22 UK mpg12.82 km/l",,"8.5 l
					8.98 US qt | 7.48 UK qt",2010 year ,"6 l/100 km
							39.2 US mpg47.08 UK mpg16.67 km/l","10.5 l/100 km
							22.4 US mpg26.9 UK mpg9.52 km/l",,,,,,,,,,,,,,,,,,,
363,BMW,3 Series,3 Series Convertible (E93),330i (272 Hp) ,2007 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,6.5 sec ,6.5 sec ,6.2 sec ,"250 km/h
						155.34 mph",Euro 4 ,"6.5 kg/Hp, 152.8 Hp/tonne ","5.7 kg/Nm, 177 Nm/tonne ",,,,272 Hp @ 6650 rpm. ,90.8 Hp/l ,"315 Nm @ 2750 rpm.
						232.33 lb.-ft. @ 2750 rpm.","Front, Longitudinal ",N53B30A ,"2996 cm3
182.83 cu. in.",6 ,Inline ,"85 mm
					3.35 in.","88 mm
					3.46 in.",12 ,4 ,Direct injection ,Naturally aspirated engine ,,"6.5 l
					6.87 US qt | 5.72 UK qt",Log in to see.,,"1780 kg
					3924.23 lbs.","2135 kg
					4706.87 lbs.","355 kg
					782.64 lbs.","210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,,,,"4580 mm
					180.31 in.","1982 mm
					78.03 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1513 mm
					59.57 in.","138 mm
					5.43 in.",0.28 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Coil spring ,Coil spring ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,225/45 R17 ,8J x 17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","7.8 l/100 km
							30.16 US mpg36.22 UK mpg12.82 km/l",,"8.2 l
					8.66 US qt | 7.21 UK qt",2010 year ,"6 l/100 km
							39.2 US mpg47.08 UK mpg16.67 km/l","10.5 l/100 km
							22.4 US mpg26.9 UK mpg9.52 km/l",,,,,,,,,,,,,,,,,,,
364,BMW,3 Series,3 Series Convertible (E93),330d (245 Hp) Automatic ,2008 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Diesel ,6.5 sec ,6.5 sec ,6.2 sec ,"250 km/h
						155.34 mph",Euro 4 ,,,,,,245 Hp @ 4000 rpm. ,81.9 Hp/l ,"540 Nm @ 1750-3000 rpm.
						398.28 lb.-ft. @ 1750-3000 rpm.","Front, Longitudinal ",N57D30A ,"2993 cm3
182.64 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"7.2 l
					7.61 US qt | 6.34 UK qt",Log in to see.,,,,,"210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,,,,"4580 mm
					180.31 in.","1782 mm
					70.16 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1513 mm
					59.57 in.","143 mm
					5.63 in.",0.28 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission ",,,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,225/45 R17 ,17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","6.4 l/100 km
							36.75 US mpg44.14 UK mpg15.63 km/l",,"7.9 l
					8.35 US qt | 6.95 UK qt",2010 year ,"5.4 l/100 km
							43.56 US mpg52.31 UK mpg18.52 km/l","8.2 l/100 km
							28.68 US mpg34.45 UK mpg12.2 km/l",,,,,,,,,,,,,,,,,,,
365,BMW,3 Series,3 Series Convertible (E93),330d (245 Hp) ,2008 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Diesel ,6.4 sec ,6.4 sec ,6.1 sec ,"250 km/h
						155.34 mph",Euro 4 ,"6.8 kg/Hp, 146.7 Hp/tonne ","3.1 kg/Nm, 323.4 Nm/tonne ",,,,245 Hp @ 4000 rpm. ,81.9 Hp/l ,"540 Nm @ 1750-3000 rpm.
						398.28 lb.-ft. @ 1750-3000 rpm.","Front, Longitudinal ",N57D30A ,"2993 cm3
182.64 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Turbocharger, Intercooler ",,"7.2 l
					7.61 US qt | 6.34 UK qt",Log in to see.,,"1670 kg
					3681.72 lbs.",,,"210 l
					7.42 cu. ft.","63 l
						16.64 US gal | 13.86 UK gal",,,,,"4580 mm
					180.31 in.","1782 mm
					70.16 in.","1384 mm
					54.49 in.","2760 mm
					108.66 in.","1500 mm
					59.06 in.","1513 mm
					59.57 in.","143 mm
					5.63 in.",0.28 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",,,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,225/45 R17 ,17 ,,,,,,,,,,,"350 l
					12.36 cu. ft.","6.1 l/100 km
							38.56 US mpg46.31 UK mpg16.39 km/l",,"7.9 l
					8.35 US qt | 6.95 UK qt",2010 year ,"5.2 l/100 km
							45.23 US mpg54.32 UK mpg19.23 km/l","7.7 l/100 km
							30.55 US mpg36.69 UK mpg12.99 km/l",,,,,,,,,,,,,,,,,,,
